administration_date,supplier,region,age_range,males,females,first_dose,second_dose,previous_infection,additional_booster_dose,second_booster,NUTS1_code,NUTS2_code,ISTAT_regional_code,region_name
2021-01-07,Pfizer/BioNTech,PIE,40-49,304,856,1156,0,4,0,0,ITC,ITC1,1,Piemonte
2021-01-07,Pfizer/BioNTech,PIE,50-59,488,1316,1798,0,6,0,0,ITC,ITC1,1,Piemonte
2021-01-07,Pfizer/BioNTech,PIE,60-69,387,446,832,0,1,0,0,ITC,ITC1,1,Piemonte
2021-01-07,Pfizer/BioNTech,PIE,70-79,75,33,107,0,1,0,0,ITC,ITC1,1,Piemonte
2021-01-07,Pfizer/BioNTech,PIE,80-89,47,111,158,0,0,0,0,ITC,ITC1,1,Piemonte
2021-01-07,Pfizer/BioNTech,PIE,90+,15,110,125,0,0,0,0,ITC,ITC1,1,Piemonte
2021-01-07,Pfizer/BioNTech,PUG,12-19,1,0,1,0,0,0,0,ITF,ITF4,16,Puglia
2021-01-07,Pfizer/BioNTech,PUG,20-29,123,243,366,0,0,0,0,ITF,ITF4,16,Puglia
2021-01-07,Pfizer/BioNTech,PUG,30-39,427,573,999,0,1,0,0,ITF,ITF4,16,Puglia
2021-01-07,Pfizer/BioNTech,PUG,40-49,497,802,1298,0,1,0,0,ITF,ITF4,16,Puglia
2021-01-07,Pfizer/BioNTech,PUG,50-59,692,988,1677,0,3,0,0,ITF,ITF4,16,Puglia
2021-01-07,Pfizer/BioNTech,PUG,60-69,647,507,1152,0,2,0,0,ITF,ITF4,16,Puglia
2021-01-07,Pfizer/BioNTech,PUG,70-79,51,24,75,0,0,0,0,ITF,ITF4,16,Puglia
2021-01-07,Pfizer/BioNTech,PUG,80-89,21,79,100,0,0,0,0,ITF,ITF4,16,Puglia
2021-01-07,Pfizer/BioNTech,PUG,90+,14,55,69,0,0,0,0,ITF,ITF4,16,Puglia
2021-01-07,Pfizer/BioNTech,SAR,12-19,0,1,1,0,0,0,0,ITG,ITG2,20,Sardegna
2021-01-07,Pfizer/BioNTech,SAR,20-29,65,132,196,0,1,0,0,ITG,ITG2,20,Sardegna
2021-01-07,Pfizer/BioNTech,SAR,30-39,219,372,591,0,0,0,0,ITG,ITG2,20,Sardegna
2021-01-07,Pfizer/BioNTech,SAR,40-49,229,466,691,0,4,0,0,ITG,ITG2,20,Sardegna
2021-01-07,Pfizer/BioNTech,SAR,50-59,334,753,1086,0,1,0,0,ITG,ITG2,20,Sardegna
2021-01-07,Pfizer/BioNTech,SAR,60-69,256,334,590,0,0,0,0,ITG,ITG2,20,Sardegna
2021-01-07,Pfizer/BioNTech,SAR,70-79,6,0,6,0,0,0,0,ITG,ITG2,20,Sardegna
2021-01-07,Pfizer/BioNTech,SIC,12-19,0,1,1,0,0,0,0,ITG,ITG1,19,Sicilia
2021-01-07,Pfizer/BioNTech,SIC,20-29,294,459,751,0,2,0,0,ITG,ITG1,19,Sicilia
2021-01-07,Pfizer/BioNTech,SIC,30-39,638,812,1444,0,6,0,0,ITG,ITG1,19,Sicilia
2021-01-07,Pfizer/BioNTech,SIC,40-49,802,1065,1861,0,6,0,0,ITG,ITG1,19,Sicilia
2021-01-07,Pfizer/BioNTech,SIC,50-59,1188,1553,2739,0,2,0,0,ITG,ITG1,19,Sicilia
2021-01-07,Pfizer/BioNTech,SIC,60-69,1261,999,2258,0,2,0,0,ITG,ITG1,19,Sicilia
2021-01-07,Pfizer/BioNTech,SIC,70-79,152,44,196,0,0,0,0,ITG,ITG1,19,Sicilia
2021-01-07,Pfizer/BioNTech,SIC,80-89,44,77,121,0,0,0,0,ITG,ITG1,19,Sicilia
2021-01-07,Pfizer/BioNTech,SIC,90+,9,52,61,0,0,0,0,ITG,ITG1,19,Sicilia
2021-01-07,Pfizer/BioNTech,TOS,12-19,1,1,2,0,0,0,0,ITI,ITI1,9,Toscana
2021-01-07,Pfizer/BioNTech,TOS,20-29,255,632,886,0,1,0,0,ITI,ITI1,9,Toscana
2021-01-07,Pfizer/BioNTech,TOS,30-39,350,683,1032,0,1,0,0,ITI,ITI1,9,Toscana
2021-01-07,Pfizer/BioNTech,TOS,40-49,316,926,1241,0,1,0,0,ITI,ITI1,9,Toscana
2021-01-07,Pfizer/BioNTech,TOS,50-59,458,1243,1699,0,2,0,0,ITI,ITI1,9,Toscana
2021-01-07,Pfizer/BioNTech,TOS,60-69,326,497,823,0,0,0,0,ITI,ITI1,9,Toscana
2021-01-07,Pfizer/BioNTech,TOS,70-79,50,47,97,0,0,0,0,ITI,ITI1,9,Toscana
2021-01-07,Pfizer/BioNTech,TOS,80-89,44,142,186,0,0,0,0,ITI,ITI1,9,Toscana
2021-01-07,Pfizer/BioNTech,TOS,90+,40,171,211,0,0,0,0,ITI,ITI1,9,Toscana
2021-01-07,Pfizer/BioNTech,UMB,20-29,13,40,53,0,0,0,0,ITI,ITI2,10,Umbria
2021-01-07,Pfizer/BioNTech,UMB,30-39,58,123,180,0,1,0,0,ITI,ITI2,10,Umbria
2021-01-07,Pfizer/BioNTech,UMB,40-49,67,152,218,0,1,0,0,ITI,ITI2,10,Umbria
2021-01-07,Pfizer/BioNTech,UMB,50-59,99,274,373,0,0,0,0,ITI,ITI2,10,Umbria
2021-01-07,Pfizer/BioNTech,UMB,60-69,83,95,178,0,0,0,0,ITI,ITI2,10,Umbria
2021-01-07,Pfizer/BioNTech,UMB,70-79,31,37,68,0,0,0,0,ITI,ITI2,10,Umbria
2021-01-07,Pfizer/BioNTech,UMB,80-89,59,122,181,0,0,0,0,ITI,ITI2,10,Umbria
2021-01-07,Pfizer/BioNTech,UMB,90+,17,136,150,0,3,0,0,ITI,ITI2,10,Umbria
2021-01-07,Pfizer/BioNTech,VDA,20-29,10,14,24,0,0,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-01-07,Pfizer/BioNTech,VDA,30-39,20,23,43,0,0,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-01-07,Pfizer/BioNTech,VDA,40-49,26,53,73,0,6,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-01-07,Pfizer/BioNTech,VDA,50-59,23,63,86,0,0,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-01-07,Pfizer/BioNTech,VDA,60-69,26,15,41,0,0,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-01-07,Pfizer/BioNTech,VDA,70-79,7,2,9,0,0,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-01-07,Pfizer/BioNTech,VDA,80-89,0,1,1,0,0,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-01-07,Pfizer/BioNTech,VDA,90+,1,0,1,0,0,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-01-07,Pfizer/BioNTech,VEN,12-19,0,1,1,0,0,0,0,ITH,ITH3,5,Veneto
2021-01-07,Pfizer/BioNTech,VEN,20-29,183,481,643,0,21,0,0,ITH,ITH3,5,Veneto
2021-01-07,Pfizer/BioNTech,VEN,30-39,383,778,1123,0,38,0,0,ITH,ITH3,5,Veneto
2021-01-07,Pfizer/BioNTech,VEN,40-49,358,1169,1515,0,12,0,0,ITH,ITH3,5,Veneto
2021-01-07,Pfizer/BioNTech,VEN,50-59,551,1682,2215,0,18,0,0,ITH,ITH3,5,Veneto
2021-01-07,Pfizer/BioNTech,VEN,60-69,411,574,980,0,5,0,0,ITH,ITH3,5,Veneto
2021-01-07,Pfizer/BioNTech,VEN,70-79,159,202,359,0,2,0,0,ITH,ITH3,5,Veneto
2021-01-07,Pfizer/BioNTech,VEN,80-89,196,533,726,0,3,0,0,ITH,ITH3,5,Veneto
2021-01-07,Pfizer/BioNTech,VEN,90+,77,623,693,0,7,0,0,ITH,ITH3,5,Veneto
2021-01-08,Moderna,CAM,20-29,1,0,0,0,1,0,0,ITF,ITF3,15,Campania
2021-01-08,Moderna,CAM,30-39,1,0,0,0,1,0,0,ITF,ITF3,15,Campania
2021-01-08,Moderna,CAM,40-49,1,2,1,0,2,0,0,ITF,ITF3,15,Campania
2021-01-08,Moderna,EMR,80-89,0,1,1,0,0,0,0,ITH,ITH5,8,Emilia-Romagna
2021-01-08,Moderna,FVG,20-29,0,7,7,0,0,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-08,Moderna,FVG,30-39,7,9,16,0,0,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-08,Moderna,FVG,40-49,3,3,6,0,0,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-08,Moderna,FVG,60-69,1,0,1,0,0,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-08,Moderna,LAZ,20-29,2,3,5,0,0,0,0,ITI,ITI4,12,Lazio
2021-01-08,Moderna,LAZ,30-39,15,7,22,0,0,0,0,ITI,ITI4,12,Lazio
2021-01-08,Moderna,LAZ,40-49,17,7,23,0,1,0,0,ITI,ITI4,12,Lazio
2021-01-08,Moderna,LAZ,50-59,3,5,8,0,0,0,0,ITI,ITI4,12,Lazio
2021-01-08,Moderna,LAZ,60-69,3,2,5,0,0,0,0,ITI,ITI4,12,Lazio
2021-01-08,Moderna,LAZ,70-79,1,0,1,0,0,0,0,ITI,ITI4,12,Lazio
2021-01-08,Moderna,LIG,20-29,0,1,1,0,0,0,0,ITC,ITC3,7,Liguria
2021-01-08,Moderna,LIG,50-59,1,0,1,0,0,0,0,ITC,ITC3,7,Liguria
2021-01-08,Moderna,LIG,60-69,0,1,1,0,0,0,0,ITC,ITC3,7,Liguria
2021-01-08,Moderna,LIG,80-89,0,1,1,0,0,0,0,ITC,ITC3,7,Liguria
2021-01-08,Moderna,LOM,50-59,0,1,1,0,0,0,0,ITC,ITC4,3,Lombardia
2021-01-08,Moderna,MAR,50-59,0,1,1,0,0,0,0,ITI,ITI3,11,Marche
2021-01-08,Pfizer/BioNTech,ABR,20-29,36,50,86,0,0,0,0,ITF,ITF1,13,Abruzzo
2021-01-08,Pfizer/BioNTech,ABR,30-39,86,135,221,0,0,0,0,ITF,ITF1,13,Abruzzo
2021-01-08,Pfizer/BioNTech,ABR,40-49,93,159,252,0,0,0,0,ITF,ITF1,13,Abruzzo
2021-01-08,Pfizer/BioNTech,ABR,50-59,117,235,352,0,0,0,0,ITF,ITF1,13,Abruzzo
2021-01-08,Pfizer/BioNTech,ABR,60-69,108,142,249,0,1,0,0,ITF,ITF1,13,Abruzzo
2021-01-08,Pfizer/BioNTech,ABR,70-79,6,6,12,0,0,0,0,ITF,ITF1,13,Abruzzo
2021-01-08,Pfizer/BioNTech,ABR,80-89,2,0,2,0,0,0,0,ITF,ITF1,13,Abruzzo
2021-01-08,Pfizer/BioNTech,BAS,20-29,8,17,25,0,0,0,0,ITF,ITF5,17,Basilicata
2021-01-08,Pfizer/BioNTech,BAS,30-39,31,61,92,0,0,0,0,ITF,ITF5,17,Basilicata
2021-01-08,Pfizer/BioNTech,BAS,40-49,30,68,98,0,0,0,0,ITF,ITF5,17,Basilicata
2021-01-08,Pfizer/BioNTech,BAS,50-59,44,86,130,0,0,0,0,ITF,ITF5,17,Basilicata
2021-01-08,Pfizer/BioNTech,BAS,60-69,91,64,155,0,0,0,0,ITF,ITF5,17,Basilicata
2021-01-08,Pfizer/BioNTech,BAS,70-79,9,8,17,0,0,0,0,ITF,ITF5,17,Basilicata
2021-01-08,Pfizer/BioNTech,BAS,80-89,3,19,22,0,0,0,0,ITF,ITF5,17,Basilicata
2021-01-08,Pfizer/BioNTech,BAS,90+,4,14,18,0,0,0,0,ITF,ITF5,17,Basilicata
2021-01-08,Pfizer/BioNTech,CAL,12-19,1,0,1,0,0,0,0,ITF,ITF6,18,Calabria
2021-01-08,Pfizer/BioNTech,CAL,20-29,47,45,92,0,0,0,0,ITF,ITF6,18,Calabria
2021-01-08,Pfizer/BioNTech,CAL,30-39,147,183,330,0,0,0,0,ITF,ITF6,18,Calabria
2021-01-08,Pfizer/BioNTech,CAL,40-49,150,252,400,0,2,0,0,ITF,ITF6,18,Calabria
2021-01-08,Pfizer/BioNTech,CAL,50-59,284,364,647,0,1,0,0,ITF,ITF6,18,Calabria
2021-01-08,Pfizer/BioNTech,CAL,60-69,378,305,682,0,1,0,0,ITF,ITF6,18,Calabria
2021-01-08,Pfizer/BioNTech,CAL,70-79,41,6,47,0,0,0,0,ITF,ITF6,18,Calabria
2021-01-08,Pfizer/BioNTech,CAL,80-89,1,0,1,0,0,0,0,ITF,ITF6,18,Calabria
2021-01-08,Pfizer/BioNTech,CAL,90+,0,1,1,0,0,0,0,ITF,ITF6,18,Calabria
2021-01-08,Pfizer/BioNTech,CAM,12-19,1,7,8,0,0,0,0,ITF,ITF3,15,Campania
2021-01-08,Pfizer/BioNTech,CAM,20-29,424,592,1015,0,1,0,0,ITF,ITF3,15,Campania
2021-01-08,Pfizer/BioNTech,CAM,30-39,827,947,1771,0,3,0,0,ITF,ITF3,15,Campania
2021-01-08,Pfizer/BioNTech,CAM,40-49,944,1313,2240,0,17,0,0,ITF,ITF3,15,Campania
2021-01-08,Pfizer/BioNTech,CAM,50-59,1240,1542,2768,0,14,0,0,ITF,ITF3,15,Campania
2021-01-08,Pfizer/BioNTech,CAM,60-69,1326,899,2219,0,6,0,0,ITF,ITF3,15,Campania
2021-01-08,Pfizer/BioNTech,CAM,70-79,163,64,226,0,1,0,0,ITF,ITF3,15,Campania
2021-01-08,Pfizer/BioNTech,CAM,80-89,34,73,107,0,0,0,0,ITF,ITF3,15,Campania
2021-01-08,Pfizer/BioNTech,CAM,90+,10,49,59,0,0,0,0,ITF,ITF3,15,Campania
2021-01-08,Pfizer/BioNTech,EMR,12-19,5,4,9,0,0,0,0,ITH,ITH5,8,Emilia-Romagna
2021-01-08,Pfizer/BioNTech,EMR,20-29,355,809,1160,0,4,0,0,ITH,ITH5,8,Emilia-Romagna
2021-01-08,Pfizer/BioNTech,EMR,30-39,647,1177,1820,0,4,0,0,ITH,ITH5,8,Emilia-Romagna
2021-01-08,Pfizer/BioNTech,EMR,40-49,676,1600,2271,0,5,0,0,ITH,ITH5,8,Emilia-Romagna
2021-01-08,Pfizer/BioNTech,EMR,50-59,704,2061,2761,0,4,0,0,ITH,ITH5,8,Emilia-Romagna
2021-01-08,Pfizer/BioNTech,EMR,60-69,725,829,1550,0,4,0,0,ITH,ITH5,8,Emilia-Romagna
2021-01-08,Pfizer/BioNTech,EMR,70-79,282,140,417,0,5,0,0,ITH,ITH5,8,Emilia-Romagna
2021-01-08,Pfizer/BioNTech,EMR,80-89,143,320,453,0,10,0,0,ITH,ITH5,8,Emilia-Romagna
2021-01-08,Pfizer/BioNTech,EMR,90+,58,360,396,0,22,0,0,ITH,ITH5,8,Emilia-Romagna
2021-01-08,Pfizer/BioNTech,FVG,20-29,89,176,263,0,2,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-08,Pfizer/BioNTech,FVG,30-39,138,210,346,0,2,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-08,Pfizer/BioNTech,FVG,40-49,112,332,442,0,2,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-08,Pfizer/BioNTech,FVG,50-59,134,430,563,0,1,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-08,Pfizer/BioNTech,FVG,60-69,144,158,302,0,0,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-08,Pfizer/BioNTech,FVG,70-79,82,42,124,0,0,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-08,Pfizer/BioNTech,FVG,80-89,41,110,151,0,0,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-08,Pfizer/BioNTech,FVG,90+,18,147,165,0,0,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-08,Pfizer/BioNTech,LAZ,12-19,0,3,3,0,0,0,0,ITI,ITI4,12,Lazio
2021-01-08,Pfizer/BioNTech,LAZ,20-29,307,584,888,0,3,0,0,ITI,ITI4,12,Lazio
2021-01-08,Pfizer/BioNTech,LAZ,30-39,531,860,1386,0,5,0,0,ITI,ITI4,12,Lazio
2021-01-08,Pfizer/BioNTech,LAZ,40-49,512,1071,1578,0,5,0,0,ITI,ITI4,12,Lazio
2021-01-08,Pfizer/BioNTech,LAZ,50-59,705,1268,1969,0,4,0,0,ITI,ITI4,12,Lazio
2021-01-08,Pfizer/BioNTech,LAZ,60-69,659,683,1336,0,6,0,0,ITI,ITI4,12,Lazio
2021-01-08,Pfizer/BioNTech,LAZ,70-79,156,109,265,0,0,0,0,ITI,ITI4,12,Lazio
2021-01-08,Pfizer/BioNTech,LAZ,80-89,110,242,352,0,0,0,0,ITI,ITI4,12,Lazio
2021-01-08,Pfizer/BioNTech,LAZ,90+,27,201,226,0,2,0,0,ITI,ITI4,12,Lazio
2021-01-08,Pfizer/BioNTech,LIG,12-19,6,3,9,0,0,0,0,ITC,ITC3,7,Liguria
2021-01-08,Pfizer/BioNTech,LIG,20-29,69,141,209,0,1,0,0,ITC,ITC3,7,Liguria
2021-01-08,Pfizer/BioNTech,LIG,30-39,146,223,368,0,1,0,0,ITC,ITC3,7,Liguria
2021-01-08,Pfizer/BioNTech,LIG,40-49,178,371,549,0,0,0,0,ITC,ITC3,7,Liguria
2021-01-08,Pfizer/BioNTech,LIG,50-59,244,643,886,0,1,0,0,ITC,ITC3,7,Liguria
2021-01-08,Pfizer/BioNTech,LIG,60-69,232,265,495,0,2,0,0,ITC,ITC3,7,Liguria
2021-01-08,Pfizer/BioNTech,LIG,70-79,63,29,92,0,0,0,0,ITC,ITC3,7,Liguria
2021-01-08,Pfizer/BioNTech,LIG,80-89,47,119,166,0,0,0,0,ITC,ITC3,7,Liguria
2021-01-08,Pfizer/BioNTech,LIG,90+,21,151,171,0,1,0,0,ITC,ITC3,7,Liguria
2021-01-08,Pfizer/BioNTech,LOM,12-19,2,0,2,0,0,0,0,ITC,ITC4,3,Lombardia
2021-01-08,Pfizer/BioNTech,LOM,20-29,340,879,1217,0,2,0,0,ITC,ITC4,3,Lombardia
2021-01-08,Pfizer/BioNTech,LOM,30-39,822,1455,2269,0,8,0,0,ITC,ITC4,3,Lombardia
2021-01-08,Pfizer/BioNTech,LOM,40-49,791,2076,2865,0,2,0,0,ITC,ITC4,3,Lombardia
2021-01-08,Pfizer/BioNTech,LOM,50-59,1044,3143,4175,0,12,0,0,ITC,ITC4,3,Lombardia
2021-01-08,Pfizer/BioNTech,LOM,60-69,754,983,1735,0,2,0,0,ITC,ITC4,3,Lombardia
2021-01-08,Pfizer/BioNTech,LOM,70-79,131,62,193,0,0,0,0,ITC,ITC4,3,Lombardia
2021-01-08,Pfizer/BioNTech,LOM,80-89,44,112,156,0,0,0,0,ITC,ITC4,3,Lombardia
2021-01-08,Pfizer/BioNTech,LOM,90+,16,109,125,0,0,0,0,ITC,ITC4,3,Lombardia
2021-01-08,Pfizer/BioNTech,MAR,20-29,56,105,161,0,0,0,0,ITI,ITI3,11,Marche
2021-01-08,Pfizer/BioNTech,MAR,30-39,128,191,319,0,0,0,0,ITI,ITI3,11,Marche
2021-01-08,Pfizer/BioNTech,MAR,40-49,129,261,390,0,0,0,0,ITI,ITI3,11,Marche
2021-01-08,Pfizer/BioNTech,MAR,50-59,130,309,439,0,0,0,0,ITI,ITI3,11,Marche
2021-01-08,Pfizer/BioNTech,MAR,60-69,109,124,233,0,0,0,0,ITI,ITI3,11,Marche
2021-01-08,Pfizer/BioNTech,MAR,70-79,38,2,40,0,0,0,0,ITI,ITI3,11,Marche
2021-01-08,Pfizer/BioNTech,MAR,80-89,2,1,3,0,0,0,0,ITI,ITI3,11,Marche
2021-01-08,Pfizer/BioNTech,MAR,90+,1,0,1,0,0,0,0,ITI,ITI3,11,Marche
2021-01-08,Pfizer/BioNTech,MOL,12-19,0,1,1,0,0,0,0,ITF,ITF2,14,Molise
2021-01-08,Pfizer/BioNTech,MOL,20-29,3,3,6,0,0,0,0,ITF,ITF2,14,Molise
2021-01-08,Pfizer/BioNTech,MOL,30-39,12,20,32,0,0,0,0,ITF,ITF2,14,Molise
2021-01-08,Pfizer/BioNTech,MOL,40-49,21,40,61,0,0,0,0,ITF,ITF2,14,Molise
2021-01-08,Pfizer/BioNTech,MOL,50-59,37,85,122,0,0,0,0,ITF,ITF2,14,Molise
2021-01-08,Pfizer/BioNTech,MOL,60-69,44,62,106,0,0,0,0,ITF,ITF2,14,Molise
2021-01-08,Pfizer/BioNTech,MOL,70-79,3,7,10,0,0,0,0,ITF,ITF2,14,Molise
2021-01-08,Pfizer/BioNTech,MOL,80-89,15,34,49,0,0,0,0,ITF,ITF2,14,Molise
2021-01-08,Pfizer/BioNTech,MOL,90+,7,41,48,0,0,0,0,ITF,ITF2,14,Molise
2021-01-08,Pfizer/BioNTech,PAB,12-19,0,2,2,0,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-01-08,Pfizer/BioNTech,PAB,20-29,38,81,119,0,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-01-08,Pfizer/BioNTech,PAB,30-39,63,121,184,0,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-01-08,Pfizer/BioNTech,PAB,40-49,89,255,344,0,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-01-08,Pfizer/BioNTech,PAB,50-59,122,298,420,0,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-01-08,Pfizer/BioNTech,PAB,60-69,67,108,175,0,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-01-08,Pfizer/BioNTech,PAB,70-79,37,31,67,0,1,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-01-08,Pfizer/BioNTech,PAB,80-89,47,81,126,0,2,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-01-08,Pfizer/BioNTech,PAB,90+,20,83,103,0,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-01-08,Pfizer/BioNTech,PAT,20-29,23,92,115,0,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-08,Pfizer/BioNTech,PAT,30-39,55,109,164,0,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-08,Pfizer/BioNTech,PAT,40-49,57,202,257,0,2,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-08,Pfizer/BioNTech,PAT,50-59,61,283,344,0,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-08,Pfizer/BioNTech,PAT,60-69,55,111,165,0,1,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-08,Pfizer/BioNTech,PAT,70-79,43,51,94,0,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-08,Pfizer/BioNTech,PAT,80-89,36,158,194,0,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-08,Pfizer/BioNTech,PAT,90+,23,223,245,0,1,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-08,Pfizer/BioNTech,PIE,12-19,2,0,2,0,0,0,0,ITC,ITC1,1,Piemonte
2021-01-08,Pfizer/BioNTech,PIE,20-29,149,335,483,0,1,0,0,ITC,ITC1,1,Piemonte
2021-01-08,Pfizer/BioNTech,PIE,30-39,329,577,906,0,0,0,0,ITC,ITC1,1,Piemonte
2021-01-08,Pfizer/BioNTech,PIE,40-49,355,826,1177,0,4,0,0,ITC,ITC1,1,Piemonte
2021-01-08,Pfizer/BioNTech,PIE,50-59,430,1314,1741,0,3,0,0,ITC,ITC1,1,Piemonte
2021-01-08,Pfizer/BioNTech,PIE,60-69,379,477,855,0,1,0,0,ITC,ITC1,1,Piemonte
2021-01-08,Pfizer/BioNTech,PIE,70-79,87,45,132,0,0,0,0,ITC,ITC1,1,Piemonte
2021-01-08,Pfizer/BioNTech,PIE,80-89,47,139,186,0,0,0,0,ITC,ITC1,1,Piemonte
2021-01-08,Pfizer/BioNTech,PIE,90+,16,125,141,0,0,0,0,ITC,ITC1,1,Piemonte
2021-01-08,Pfizer/BioNTech,PUG,12-19,1,1,2,0,0,0,0,ITF,ITF4,16,Puglia
2021-01-08,Pfizer/BioNTech,PUG,20-29,182,292,474,0,0,0,0,ITF,ITF4,16,Puglia
2021-01-08,Pfizer/BioNTech,PUG,30-39,383,600,981,0,2,0,0,ITF,ITF4,16,Puglia
2021-01-08,Pfizer/BioNTech,PUG,40-49,429,729,1156,0,2,0,0,ITF,ITF4,16,Puglia
2021-01-08,Pfizer/BioNTech,PUG,50-59,621,944,1564,0,1,0,0,ITF,ITF4,16,Puglia
2021-01-08,Pfizer/BioNTech,PUG,60-69,645,511,1152,0,4,0,0,ITF,ITF4,16,Puglia
2021-01-08,Pfizer/BioNTech,PUG,70-79,70,37,107,0,0,0,0,ITF,ITF4,16,Puglia
2021-01-08,Pfizer/BioNTech,PUG,80-89,45,102,147,0,0,0,0,ITF,ITF4,16,Puglia
2021-01-08,Pfizer/BioNTech,PUG,90+,25,87,111,0,1,0,0,ITF,ITF4,16,Puglia
2021-01-08,Pfizer/BioNTech,SAR,20-29,78,150,226,0,2,0,0,ITG,ITG2,20,Sardegna
2021-01-08,Pfizer/BioNTech,SAR,30-39,222,414,636,0,0,0,0,ITG,ITG2,20,Sardegna
2021-01-08,Pfizer/BioNTech,SAR,40-49,236,461,693,0,4,0,0,ITG,ITG2,20,Sardegna
2021-01-08,Pfizer/BioNTech,SAR,50-59,374,750,1124,0,0,0,0,ITG,ITG2,20,Sardegna
2021-01-08,Pfizer/BioNTech,SAR,60-69,308,336,644,0,0,0,0,ITG,ITG2,20,Sardegna
2021-01-08,Pfizer/BioNTech,SAR,70-79,24,4,28,0,0,0,0,ITG,ITG2,20,Sardegna
2021-01-08,Pfizer/BioNTech,SAR,80-89,1,0,1,0,0,0,0,ITG,ITG2,20,Sardegna
2021-01-08,Pfizer/BioNTech,SIC,12-19,2,3,5,0,0,0,0,ITG,ITG1,19,Sicilia
2021-01-08,Pfizer/BioNTech,SIC,20-29,256,343,598,0,1,0,0,ITG,ITG1,19,Sicilia
2021-01-08,Pfizer/BioNTech,SIC,30-39,547,688,1233,0,2,0,0,ITG,ITG1,19,Sicilia
2021-01-08,Pfizer/BioNTech,SIC,40-49,751,1063,1809,0,5,0,0,ITG,ITG1,19,Sicilia
2021-01-08,Pfizer/BioNTech,SIC,50-59,1137,1479,2606,0,10,0,0,ITG,ITG1,19,Sicilia
2021-01-08,Pfizer/BioNTech,SIC,60-69,1022,863,1884,0,1,0,0,ITG,ITG1,19,Sicilia
2021-01-08,Pfizer/BioNTech,SIC,70-79,204,60,263,0,1,0,0,ITG,ITG1,19,Sicilia
2021-01-08,Pfizer/BioNTech,SIC,80-89,45,79,123,0,1,0,0,ITG,ITG1,19,Sicilia
2021-01-08,Pfizer/BioNTech,SIC,90+,28,54,82,0,0,0,0,ITG,ITG1,19,Sicilia
2021-01-08,Pfizer/BioNTech,TOS,12-19,0,2,2,0,0,0,0,ITI,ITI1,9,Toscana
2021-01-08,Pfizer/BioNTech,TOS,20-29,350,815,1165,0,0,0,0,ITI,ITI1,9,Toscana
2021-01-08,Pfizer/BioNTech,TOS,30-39,320,712,1032,0,0,0,0,ITI,ITI1,9,Toscana
2021-01-08,Pfizer/BioNTech,TOS,40-49,272,867,1139,0,0,0,0,ITI,ITI1,9,Toscana
2021-01-08,Pfizer/BioNTech,TOS,50-59,338,1217,1553,0,2,0,0,ITI,ITI1,9,Toscana
2021-01-08,Pfizer/BioNTech,TOS,60-69,278,444,722,0,0,0,0,ITI,ITI1,9,Toscana
